,ID,corredor_armazem,modo_envio,numero_chamadas_cliente,avaliacao_cliente,custo_produto,compras_anteriores,prioridade_produto,genero,desconto,peso_gramas,entregue_no_prazo,performance_prioridade_envio,performance_modo_envio,faixa_desconto,performance_faixa_desconto
5942,5943,A,Navio,4,5,252,3,media,F,4,5017,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5943,5944,B,Navio,5,5,158,2,baixa,M,8,4743,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5944,5945,C,Navio,2,5,286,6,media,F,5,5490,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5945,5946,F,Navio,3,5,164,3,alta,M,10,4639,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5946,5947,D,Navio,4,3,170,6,media,M,6,4998,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5947,5948,F,Navio,4,1,269,2,media,F,8,4930,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5948,5949,A,Navio,4,2,238,2,baixa,F,2,4002,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5949,5950,B,Navio,4,3,198,7,media,F,1,5315,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5950,5951,C,Navio,4,4,184,8,baixa,M,7,5235,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5951,5952,F,Navio,5,2,265,3,baixa,M,10,4347,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5953,5954,F,Navio,5,1,233,7,media,F,5,5759,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5954,5955,A,Navio,4,5,134,3,baixa,F,8,5694,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5955,5956,B,Navio,3,4,153,3,media,F,9,5474,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5956,5957,C,Navio,2,5,241,3,media,F,3,4253,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5957,5958,F,Navio,4,5,187,3,baixa,M,7,5022,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5958,5959,D,Navio,3,3,148,3,baixa,F,8,5622,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5959,5960,F,Navio,3,4,133,8,media,F,10,5439,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5960,5961,A,Navio,6,1,250,4,baixa,M,10,1623,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5961,5962,B,Navio,6,1,249,4,media,M,2,1326,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5962,5963,C,Navio,5,2,259,5,baixa,M,8,1678,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5963,5964,F,Navio,6,4,266,4,baixa,M,5,1639,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5964,5965,D,Navio,6,5,244,4,media,F,6,1185,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5965,5966,F,Navio,4,5,239,6,baixa,M,2,1879,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5966,5967,A,Navio,4,5,270,5,baixa,F,1,1187,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5967,5968,B,Navio,6,3,270,4,baixa,F,7,1079,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5968,5969,C,Navio,6,2,257,4,media,M,1,1513,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5969,5970,F,Navio,4,3,243,5,media,F,3,1634,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5970,5971,D,Navio,4,5,271,4,baixa,M,6,5078,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5971,5972,F,Navio,6,3,202,4,media,F,6,4249,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5972,5973,A,Navio,3,3,265,3,media,F,3,5986,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5973,5974,B,Navio,4,1,220,3,media,M,1,5159,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5974,5975,C,Navio,4,3,274,2,baixa,M,1,4762,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5975,5976,F,Navio,4,1,212,2,media,M,4,4969,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5976,5977,D,Navio,4,2,244,3,alta,F,3,4103,0,Atraso Crítico,Atraso Crítico na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5977,5978,F,Navio,4,2,252,3,media,F,4,5782,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5978,5979,A,Navio,5,1,158,2,baixa,M,4,5736,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5979,5980,B,Navio,2,5,286,6,media,F,3,4497,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5980,5981,C,Navio,3,3,164,3,alta,M,8,5170,0,Atraso Crítico,Atraso Crítico na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5981,5982,F,Navio,4,2,170,6,media,M,10,4891,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5982,5983,D,Navio,4,3,269,2,media,M,2,4158,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5983,5984,F,Navio,4,3,238,2,baixa,M,7,5808,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5984,5985,A,Navio,4,5,198,7,media,M,9,4249,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5985,5986,B,Navio,4,3,184,8,baixa,M,4,4686,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5986,5987,C,Navio,5,2,265,3,baixa,M,8,5447,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5988,5989,D,Navio,5,2,233,7,media,F,8,5519,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5989,5990,F,Navio,4,2,134,3,baixa,F,9,4214,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5990,5991,A,Navio,3,2,153,3,media,M,6,4056,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5991,5992,B,Navio,2,1,241,3,media,F,5,5697,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5992,5993,C,Navio,4,4,187,3,baixa,F,8,4893,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5993,5994,F,Navio,3,4,148,3,baixa,F,8,5267,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5994,5995,D,Navio,3,5,133,8,media,F,8,5002,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5995,5996,F,Navio,6,1,250,4,baixa,M,4,1018,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5996,5997,A,Navio,6,5,249,4,media,M,3,1710,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
5997,5998,B,Navio,5,3,259,5,baixa,M,2,1730,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5998,5999,C,Navio,6,2,266,4,baixa,F,9,1220,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
5999,6000,F,Navio,6,3,244,4,media,M,5,1108,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6000,6001,D,Navio,4,5,239,6,baixa,M,4,1451,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6001,6002,F,Caminhao,4,3,270,5,baixa,F,3,1786,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6002,6003,A,Caminhao,6,4,282,4,baixa,M,6,1580,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6003,6004,B,Caminhao,6,5,295,4,media,M,2,1981,0,Atraso Problemático,Atraso Problemático na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6004,6005,C,Caminhao,6,1,255,4,baixa,M,5,1253,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6005,6006,F,Caminhao,6,4,292,4,baixa,M,3,1826,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6006,6007,D,Caminhao,6,3,244,4,baixa,F,1,1317,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6007,6008,F,Caminhao,6,1,306,4,baixa,M,1,1210,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6008,6009,A,Caminhao,6,1,258,4,baixa,M,3,1506,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6009,6010,B,Caminhao,4,2,265,6,baixa,M,8,1391,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6010,6011,C,Caminhao,5,1,227,5,baixa,M,7,1620,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6011,6012,F,Caminhao,7,1,276,4,baixa,F,8,1560,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6012,6013,D,Caminhao,6,4,244,4,media,M,7,1795,0,Atraso Problemático,Atraso Problemático na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6013,6014,F,Caminhao,4,3,217,6,media,F,6,1552,0,Atraso Problemático,Atraso Problemático na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6014,6015,A,Caminhao,2,3,211,3,baixa,F,8,1172,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6015,6016,B,Caminhao,4,2,227,5,baixa,M,7,1354,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6016,6017,C,Caminhao,5,3,249,4,media,M,1,1014,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6017,6018,F,Caminhao,6,3,269,4,baixa,M,3,1006,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6018,6019,D,Caminhao,6,5,278,4,media,F,6,1140,0,Atraso Problemático,Atraso Problemático na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6019,6020,F,Caminhao,6,5,282,4,media,M,3,1385,0,Atraso Problemático,Atraso Problemático na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6020,6021,A,Caminhao,6,4,300,4,media,F,7,1607,0,Atraso Problemático,Atraso Problemático na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6021,6022,B,Caminhao,5,5,259,5,baixa,F,9,1624,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6022,6023,C,Caminhao,6,1,295,4,media,F,6,1611,0,Atraso Problemático,Atraso Problemático na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6023,6024,F,Aviao,5,5,238,5,baixa,M,2,1657,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6024,6025,D,Aviao,5,3,270,5,media,F,7,1303,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6025,6026,F,Aviao,5,3,267,5,baixa,M,6,1119,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6026,6027,A,Aviao,4,1,270,5,media,M,9,1280,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6027,6028,B,Aviao,4,1,245,5,media,F,8,1923,0,Atraso Problemático,Atraso Problemático na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6028,6029,C,Aviao,6,4,262,4,baixa,F,10,1068,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6029,6030,F,Aviao,4,2,245,5,baixa,M,8,1122,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6030,6031,D,Aviao,6,2,268,4,baixa,M,7,1943,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6031,6032,F,Aviao,5,1,262,5,baixa,M,1,1488,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6032,6033,A,Aviao,6,3,283,5,media,M,10,1483,0,Atraso Problemático,Atraso Problemático na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6033,6034,B,Aviao,5,3,260,5,media,M,8,1001,0,Atraso Problemático,Atraso Problemático na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6034,6035,C,Aviao,7,5,258,4,baixa,F,4,1677,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6035,6036,F,Aviao,5,2,130,4,media,F,1,1877,0,Atraso Problemático,Atraso Problemático na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6036,6037,D,Aviao,6,3,262,5,baixa,M,9,1053,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6037,6038,F,Aviao,6,2,293,4,baixa,F,4,1764,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6038,6039,A,Aviao,7,1,255,5,media,M,10,1238,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6039,6040,B,Aviao,6,1,242,5,baixa,F,5,1555,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6040,6041,C,Aviao,6,3,264,4,media,F,6,1622,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6041,6042,F,Aviao,6,4,253,4,baixa,F,7,1485,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6042,6043,D,Aviao,5,5,271,5,baixa,F,4,1667,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6043,6044,F,Aviao,6,2,250,4,media,F,3,1777,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6044,6045,A,Aviao,4,3,266,5,alta,F,5,1590,0,Atraso Crítico,Atraso Crítico na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6045,6046,B,Navio,6,2,286,4,baixa,F,4,1594,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6046,6047,C,Navio,5,2,275,5,baixa,M,9,1373,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6047,6048,F,Navio,6,3,295,5,baixa,M,4,1392,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6048,6049,D,Navio,5,1,269,6,media,F,8,1341,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6049,6050,F,Navio,4,1,239,5,baixa,F,1,1780,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6050,6051,A,Navio,6,4,271,4,media,M,8,1867,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6051,6052,B,Navio,6,5,165,6,baixa,F,6,1529,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6052,6053,C,Navio,7,2,302,5,media,M,5,1614,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6053,6054,F,Navio,6,2,293,6,baixa,F,10,1919,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6054,6055,D,Navio,4,4,202,3,baixa,F,3,5524,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6055,6056,F,Navio,2,3,185,3,media,F,7,4246,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6056,6057,A,Navio,4,4,210,2,media,M,8,5942,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6057,6058,B,Navio,3,5,186,2,media,M,8,5924,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6058,6059,C,Navio,3,4,163,3,baixa,M,7,5913,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6059,6060,F,Navio,3,4,168,3,baixa,M,5,5964,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6060,6061,D,Navio,4,3,199,3,baixa,M,8,4391,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6061,6062,F,Navio,3,5,271,2,media,M,7,4958,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6062,6063,A,Navio,3,4,164,3,baixa,F,4,4796,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6063,6064,B,Navio,4,1,231,2,media,M,3,4696,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6064,6065,C,Navio,3,1,196,2,baixa,M,10,4141,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6065,6066,F,Navio,4,2,218,3,baixa,F,2,4949,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
6066,6067,D,Navio,5,1,267,4,baixa,M,5,4440,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
6067,6068,F,Navio,4,4,163,3,baixa,F,5,4440,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
